,intrinsic_score
AF067845.2,0.5
MIR6859-3,0.5
MIR548O2,0.5
AL449403.2,0.5
IGHV3-54,0.5
AC010378.1,0.5
SNORD116-4,0.5
RN7SKP175,0.5
GRIFIN,0.5
RN7SL341P,0.5
DUX4L21,0.5
AL590491.1,0.5
MIR6793,0.5
RBM22P6,0.5
RN7SL313P,0.5
HIST1H4G,0.5
MIR6744,0.5
MIR8076,0.5
MIR3648-1,0.5
LYZL6,0.5
IGHV3-79,0.5
C18orf65,0.5
SLC2AXP1,0.5
AC140725.3,0.5
HNRNPCL2,0.5
RN7SL736P,0.5
MIR8082,0.5
MIR6068,0.5
MIR6720,0.5
PICSAR,0.5
5_8S_rRNA,0.5
PRSS2,0.5
MRPL57P3,0.5
AL359535.1,0.5
AC108467.2,0.5
SPATA31A3,0.5
RN7SL327P,0.5
SNORA24,0.5
SNORD27,0.5
RN7SL301P,0.5
RNU12,0.5
MIR4477A,0.5
SPATA31A7,0.5
DUX4L13,0.5
RN7SL620P,0.5
AC027345.1,0.5
MIR6747,0.5
MIR6855,0.5
AL589935.2,0.5
MIR1264,0.5
GGTLC5P,0.5
DUX4L20,0.5
RN7SL1,0.5
RBBP4P3,0.5
SNORD107,0.5
OR8G7P,0.5
MIR8079,0.5
MIR6858,0.5
MIR668,0.5
AC105429.2,0.5
FLJ36000,0.5
FAM25C,0.5
5S_rRNA,0.5
FKBP4P8,0.5
AC231759.1,0.5
MIR548AZ,0.5
MIR6829,0.5
AC091769.1,0.5
AC005618.2,0.5
RN7SL565P,0.5
IGKV1D-13,0.5
MIR6895,0.5
RNU6-467P,0.5
SPATA31A5,0.5
MIR6737,0.5
RN7SL322P,0.5
AC244196.4,0.5
RNA5SP411,0.5
AC027250.1,0.5
MIR6769A,0.5
AL773604.1,0.5
RN7SL856P,0.5
AL713922.2,0.5
TRAJ36,0.5
RPS29P32,0.5
CSPG4P10,0.5
MIR7111,0.5
AL136097.3,0.5
MIR7158,0.5
AL353753.1,0.5
MIR6780B,0.5
SNORD26,0.5
AC244093.2,0.5
MIR7159,0.5
AC016911.1,0.5
SNORD115-46,0.5
MIR6715A,0.5
MIR7151,0.5
MIR6729,0.5
5_8S_rRNA,0.5
MIR6074,0.5
AL512624.2,0.5
RN7SL238P,0.5
DUX4L14,0.5
AL109618.3,0.5
MIR4509-1,0.5
GSTTP1,0.5
RN7SL769P,0.5
DUX4L23,0.5
DUSP12P1,0.5
TEX28P2,0.5
RNU6-1192P,0.5
RN7SL796P,0.5
EEF1A1P42,0.5
5S_rRNA,0.5
HNRNPCL3,0.5
MIR8084,0.5
PRSS3P3,0.5
RNU2-4P,0.5
GAPDHP41,0.5
SNORA9,0.5
SNORD22,0.5
AC092132.2,0.5
SDR42E1P2,0.5
SPANXA2-OT1,0.5
RNU1-5P,0.5
AC026355.3,0.5
MIR3118-3,0.5
AC118758.2,0.5
RN7SL556P,0.5
DUX4L22,0.5
IGHV1OR21-1,0.5
C10orf142,0.5
RN7SL489P,0.5
RNU6-489P,0.5
RNU1-6P,0.5
SNORD49A,0.5
MIR8053,0.5
GPR179,0.5
AL138726.1,0.5
5S_rRNA,0.5
RN7SL628P,0.5
MIR6894,0.5
RN7SL321P,0.5
AL359854.1,0.5
RN7SL802P,0.5
BSNDP3,0.5
SNORD65,0.5
AC025016.1,0.5
RN7SL495P,0.5
PNMA8C,0.5
AL772284.2,0.5
OR13C5,0.5
AC010320.5,0.5
RN7SL575P,0.5
AL365204.3,0.5
RNVU1-4,0.5
RN7SL469P,0.5
U1,0.5
MIR6770-2,0.5
AL445675.2,0.5
AL591222.3,0.5
AL031777.2,0.5
H2AFB3,0.5
RN7SL261P,0.5
RBM22P4,0.5
RN7SL763P,0.5
SNORD116-21,0.5
MIR6738,0.5
MIR6811,0.5
SNORD30,0.5
H2AFB2,0.5
SCARNA15,0.5
GOLGA6L22,0.5
MIR6817,0.5
AC244472.5,0.5
MIR6746,0.5
MLECP1,0.5
MIR8089,0.5
MIR8067,0.5
Telomerase-vert,0.5
RN7SL478P,0.5
CSTP2,0.5
AP001264.1,0.5
MIR6731,0.5
SNORD115-7,0.5
U1,0.5
RN7SL186P,0.5
AC116050.2,0.5
MIR8062,0.5
RNA5-8SN5,0.5
AC006338.1,0.5
MIR6511A2,0.5
RN7SL536P,0.5
MIR6783,0.5
RNA5-8SN5,0.5
RN7SL725P,0.5
SCARNA2,0.5
SNORD1A,0.5
MIR6859-1,0.5
SNORA61,0.5
MIR7856,0.5
CT45A6,0.5
AC100827.5,0.5
AC011890.2,0.5
RNU6-156P,0.5
MIR6862-2,0.5
MIR6754,0.5
MIR7155,0.5
AC026120.1,0.5
MIR6070,0.5
IGHV3-41,0.5
YRDCP1,0.5
RN7SL759P,0.5
C17orf78,0.5
MIR7851,0.5
MIR6810,0.5
RN7SL607P,0.5
MIR8070,0.5
NR2E3,0.5
MIR7161,0.5
SNX3P1Y,0.5
TBC1D3E,0.5
AC097374.2,0.5
DUX4L15,0.5
MIR6826,0.5
TRAJ37,0.5
DUX4L10,0.5
IQCA1L,0.5
RN7SL82P,0.5
SNORD116-20,0.5
MCM8-AS1,0.5
RN7SL660P,0.5
AC236972.4,0.5
LINC00624,0.5
RN7SL640P,0.5
TP53TG3F,0.5
MIR6879,0.5
OR51G1,0.5
OR2S2,0.5
BANCR,0.5
CU633980.2,0.5
OR10A6,0.5
OR51B2,0.5
OR6Q1,0.5
OR10X1,0.5
AL137784.3,0.5
FAM223A,0.5
AL360294.1,0.5
OR2L8,0.5
OR52R1,0.5
OR5L1,0.5
LINC00244,0.5
OR2AG1,0.5
OR4C16,0.5
FAM230C,0.5
LINC01666,0.5
DUX4L28,0.5
LINC00216,0.5
AC135068.5,0.5
AQP7P3,0.5
OR5D13,0.5
LINC00552,0.5
PPIAL4F,0.5
PRAMEF18,0.5
C8orf87,0.5
LINC01651,0.5
OR5R1,0.5
GABARAPL3,0.5
RPL23AP61,0.5
OR51F1,0.5
RN7SKP23,0.5
TMEM75,0.5
LINC01667,0.5
OR8B4,0.5
OR1B1,0.5
AC093642.2,0.5
PCDH20,0.5
LINC01669,0.5
C18orf12,0.5
OR12D2,0.5
ACTR3BP2,0.5
OR8K3,0.5
DUX4L2,0.5
SNORA17B,0.5
SNORA16A,0.5
THRIL,0.5
SH3PXD2A-AS1,0.5
AL353747.4,0.5
PCAT5,0.5
LINC00251,0.5
LINC01173,0.5
LINC00850,0.5
DUX4L1,0.5
JAKMIP2-AS1,0.5
LINC00836,0.5
CPS1-IT1,0.5
MIR325HG,0.5
SNORA50D,0.5
LINC00628,0.5
LINC00581,0.5
SNORD3D,0.5
DUX4L6,0.5
AC135068.6,0.5
SCHLAP1,0.5
MIR3651,0.5
LINC00934,0.5
LINC01097,0.5
LINC00254,0.5
NF1P9,0.5
SCARNA4,0.5
PANDAR,0.5
PISRT1,0.5
LSINCT5,0.5
DUX4L3,0.5
DUX4L7,0.5
PACRG-AS1,0.5
MIR664A,0.5
ERC2-IT1,0.5
DUX4L8,0.5
AC110079.2,0.5
LINC00550,0.5
LINC00602,0.5
SNORD38B,0.5
PAUPAR,0.5
GIMAP1-GIMAP5,0.5
LINC01144,0.5
AC245427.3,0.5
AC245427.4,0.5
OR4G3P,0.5
AC245427.5,0.5
CYP3A51P,0.5
AC245427.6,0.5
AL109920.1,0.5
AC245427.7,0.5
AC245427.8,0.5
CLUHP10,0.5
AC068733.3,0.5
AC245369.7,0.5
AL121594.6,0.5
DUXB,0.5
AC245427.9,0.5
TEX13C,0.5
C1orf232,0.5
AL136373.1,0.5
DUX4L33,0.5
AC107398.4,0.5
AP003171.3,0.5
CFTRP2,0.5
ABBA01031661.1,0.5
ABBA01031674.1,0.5
KLF18,0.5
LINC01668,0.5
ABBA01031660.1,0.5
AL161669.4,0.5
CENPVL2,0.5
MIR1297,0.5
MTND2P41,0.5
MIR3120,0.5
MIR203B,0.5
hsa-mir-548d-1,0.5
BX119927.1,0.5
MIR2052,0.5
MIR1243,0.5
AC244452.3,0.5
MIR1206,0.5
MIR1246,0.5
MIR642B,0.5
LINC02537,0.5
MIR302F,0.5
AL138921.3,0.5
hsa-mir-550a-1,0.5
MIR384,0.5
FAM237B,0.5
5_8S_rRNA,0.5
MIR4275,0.5
MIR3914-2,0.5
MIR376C,0.5
MIR524,0.5
RN7SK,0.5
OR5AK4P,0.5
MIR103B2,0.5
MIR6860,0.5
FAM240B,0.5
hsa-mir-4536-1,0.5
MIR3119-2,0.5
MIR6511B2,0.5
AL034408.1,0.5
AL590396.4,0.5
MIR3662,0.5
MIR1910,0.5
MIR4278,0.5
AC233280.20,0.5
MIR1244-3,0.5
5S_rRNA,0.5
AC108750.1,0.5
MIR1321,0.5
AC113189.6,0.5
AL139352.1,0.5
MIR523,0.5
MTND1P37,0.5
MIR6863,0.5
FAM240A,0.5
MIR1279,0.5
MTND4LP32,0.5
MIR4501,0.5
MIR518C,0.5
MIR1302-1,0.5
AC022167.5,0.5
MIR4317,0.5
MIR374C,0.5
MIR520F,0.5
AC079602.4,0.5
AC099654.8,0.5
MIR2054,0.5
SNORD98,0.5
MIR376B,0.5
hsa-mir-3158-1,0.5
AC008735.6,0.5
5_8S_rRNA,0.5
MTND5P42,0.5
MIR376A1,0.5
MIR4430,0.5
FAM236C,0.5
AP003399.1,0.5
MIR4302,0.5
MIR338,0.5
AC245166.3,0.5
MIR4662A,0.5
AL357140.4,0.5
MIR103B1,0.5
AC090897.3,0.5
MIR7973-2,0.5
MIR924,0.5
MIR6759,0.5
MIR4328,0.5
AC099654.9,0.5
ETDC,0.5
MIR4483,0.5
MIR4679-1,0.5
AC135068.12,0.5
MIR522,0.5
MIR3116-2,0.5
VSIG10L2,0.5
MIR92A1,0.5
MIR1204,0.5
MIR6884,0.5
MIR6732,0.5
MIR7108,0.5
MIR484,0.5
MIR196B,0.5
MIR452,0.5
MIR614,0.5
MIR20A,0.5
MIR1178,0.5
MIR6849,0.5
MIR6778,0.5
MIR632,0.5
MIR4329,0.5
MIR15A,0.5
MIR1182,0.5
MIR636,0.5
MIR4485,0.5
MIR144,0.5
MIR6875,0.5
MIR22,0.5
MIR6734,0.5
MIR6764,0.5
MIR1247,0.5
MIR3674,0.5
AC073869.6,0.5
MIR1307,0.5
MIR130B,0.5
AC018793.1,0.5
MIR3911,0.5
MIR4260,0.5
AC132825.5,0.5
MIR7704,0.5
MIR3916,0.5
MIR1469,0.5
MIR628,0.5
MIR1324,0.5
MIR761,0.5
MIR155,0.5
ABBA01040607.1,0.5
MIR6743,0.5
MIR1302-9,0.5
MIR192,0.5
MIR637,0.5
MIR3658,0.5
MIR3917,0.5
AC068137.3,0.5
MIR600,0.5
MIR4709,0.5
LINC00032,0.5
AC247036.7,0.5
MIR3610,0.5
MIR365B,0.5
MIRLET7A3,0.5
MIR4458,0.5
MIR6840,0.5
MIR1281,0.5
AC018793.2,0.5
MIR4697,0.5
MIR4468,0.5
MIR29A,0.5
MIR10A,0.5
MIR296,0.5
MIR7112,0.5
MIR4469,0.5
MIR6837,0.5
MIR1199,0.5
MIR7109,0.5
AC007163.2,0.5
MIR6073,0.5
MIR611,0.5
MIR195,0.5
MIR6883,0.5
MIR1825,0.5
MIR6789,0.5
MIR568,0.5
MIR3654,0.5
MIR3618,0.5
MIR6845,0.5
MIR922,0.5
MIR106A,0.5
MIR6822,0.5
MIR4523,0.5
MIR3620,0.5
AC068137.4,0.5
MIR4315-2,0.5
MIR4763,0.5
MIR7-1,0.5
MIR3606,0.5
MIR143,0.5
MIR21,0.5
MIR1257,0.5
MIR658,0.5
MIR137,0.5
MIR29B2,0.5
MIR29C,0.5
MIR1909,0.5
MIR202,0.5
AC099654.11,0.5
MIR937,0.5
MIR6848,0.5
MIR1539,0.5
MIR6516,0.5
MIR711,0.5
MIR4444-1,0.5
MIR1973,0.5
MIR4657,0.5
MIR4534,0.5
MIR1181,0.5
MIR7855,0.5
MIR4321,0.5
MIR378D2,0.5
MIR6820,0.5
AC099654.12,0.5
MIR7113,0.5
MIR3179-1,0.5
AC018793.3,0.5
MIR939,0.5
MIR6742,0.5
MIR124-1,0.5
MIR3175,0.5
AC132825.8,0.5
MIR9-3,0.5
MIR4741,0.5
MIR1302-2,0.5
AC013271.1,0.5
MIR631,0.5
MIR940,0.5
MIR142,0.5
MIR34A,0.5
MIR224,0.5
MIR6824,0.5
MIR6808,0.5
AC106774.8,0.5
MIR1244-1,0.5
MIR147B,0.5
MIR24-2,0.5
MIR6733,0.5
MIR1287,0.5
MIR1908,0.5
MIR8072,0.5
MIR4647,0.5
AC018793.4,0.5
MIR122,0.5
MIR197,0.5
MIR1236,0.5
MIR9-2,0.5
MIR1304,0.5
MIR24-1,0.5
MIR302B,0.5
CR769775.4,0.5
MIR4720,0.5
MIR4680,0.5
MIR205,0.5
AC020934.3,0.5
MIR564,0.5
LYNX1,0.5
MIR133A2,0.5
MIR6873,0.5
MIR6741,0.5
MIR92A2,0.5
MIR330,0.5
MIR1302-10,0.5
MIR223,0.5
MIR371B,0.5
MIR7705,0.5
MIR4793,0.5
MIR4722,0.5
MIR92B,0.5
MIR943,0.5
MIR6785,0.5
AL590440.2,0.5
AC127526.5,0.5
AL121936.1,0.5
OR8B3,0.5
OR4F16,0.5
AL805961.1,0.5
BX005132.1,0.5
OR8B2,0.5
AL596275.2,0.5
TMEM247,0.5
AC073869.10,0.5
AP003071.5,0.5
OR4F29,0.5
PDE11A,0.5
AL163152.1,0.5
ZNF490,0.499956254
FASTKD1,0.499817785
VPS37B,0.499750898
BCRP7,0.499343854
RSF1,0.499211182
LINC01619,0.499176572
TIMM22,0.49907104
CDK17,0.498997276
ZMYM4,0.49875874
MTMR2,0.498661612
DTX2P1-UPK3BP1-PMS2P11,0.498634011
EPS15L1,0.498569558
KIDINS220,0.498552949
ABHD16B,0.498446359
SGMS2,0.498283832
ADIPOR2,0.497993474
MFN2,0.497925182
NFE4,0.497812219
PLSCR4,0.497759984
WDR27,0.497654358
ANXA9,0.49759452
ACY1,0.49753654
RORA-AS1,0.49751221
DNAJC2,0.49686525
TNNT3,0.496820183
ANK3,0.496658708
KAT6A,0.496500675
RAC1,0.496483718
DRAIC,0.496477446
TMTC3,0.496446067
GRM4,0.496280194
FANCA,0.496172491
ELMO1,0.495626589
C9orf16,0.49558994
POMZP3,0.495578824
PCOLCE2,0.495329446
NEIL1,0.495304325
RAD50,0.495114882
GSTM3,0.494999727
CDC73,0.49496746
SLC4A8,0.494912322
TMEM242,0.494874265
HSD17B7,0.494798077
RC3H2,0.49428744
DIAPH3,0.494174914
H2AFZ,0.494109784
AL357060.2,0.493996013
KCNAB1,0.49365417
SLC16A2,0.49333385
CCNYL1,0.493211821
PAX8-AS1,0.493195459
CNOT10,0.49291577
MAPK6,0.492886691
CD99L2,0.492832872
POLR2J3,0.492665845
RAB3IP,0.492431676
PGAM4,0.492360616
DNAH8,0.492326109
CDKN2AIP,0.492309109
PHC3,0.49228435
MANEA,0.492222796
KCNAB3,0.492220003
C5,0.492204104
AL513043.1,0.492010819
MAN1A2,0.491630905
PRSS33,0.491337628
SLC25A30,0.491080613
RPS2P35,0.490947087
CEACAM4,0.490852763
HMGN4,0.490319459
N4BP2L2,0.490175807
PYROXD2,0.490173263
B9D1,0.490120862
LMBRD2,0.489969399
PTMA,0.489906328
R3HDM1,0.489878938
TMEM219,0.489861891
SMS,0.489851909
EDN1,0.489821481
ZMAT3,0.489815906
SMG1P5,0.489767926
RCL1,0.489689393
LINC00467,0.489669872
HYI,0.489635624
DAZAP2,0.489608089
ABTB1,0.489413183
TMED4,0.489382283
SLC25A16,0.489315568
GON4L,0.489286333
MRPS35,0.489206939
DLG2,0.489053382
PSMA3-AS1,0.48904062
LINC01841,0.489019007
C17orf53,0.489004236
OFD1,0.489002569
SPCS1,0.488764623
CEP57L1,0.488641914
MITD1,0.488570544
UBE2J1,0.488520571
KCTD18,0.488485167
ZNF256,0.48809202
ZNF575,0.487961723
TRBV4-1,0.487810595
RPRD1A,0.487722046
PEG13,0.487674424
FAM133B,0.48755187
DLEU2,0.48747661
PKD1L1,0.487469478
GNA13,0.487431724
DMTN,0.486967842
ZNF616,0.486936723
CLDN15,0.486913847
ZC3H11A,0.486886341
PIBF1,0.48643906
ARHGAP20,0.48640647
IFI27L1,0.486355997
GTF2H2C,0.485882211
SOCS7,0.485713775
NTSR1,0.485675844
MSC,0.484563442
C1orf220,0.484527631
OSBP2,0.484306141
INTS2,0.48395429
PLA2G4C,0.483855237
EFCAB11,0.4837101
ARMCX4,0.48362802
TRGV4,0.48347976
RNF6,0.483330773
ARID2,0.483299875
CARD8,0.483105926
IGLV3-16,0.483011453
B4GALT1,0.482461425
LINC00299,0.481645039
PARN,0.481575739
IMMP2L,0.481344606
PGP,0.481240877
PMM2,0.480923473
TMEM68,0.480904085
ABCD1,0.480818251
AC109635.4,0.480651887
TLK2,0.480550731
NAPA,0.480547976
NXT2,0.480358894
SPSB1,0.480090809
MIEF2,0.480058588
NFE2L3,0.479993995
CHMP5,0.479748221
TCTA,0.479739413
MB21D1,0.479720841
SMYD2,0.479257846
UBE2G1,0.479119271
ANKRD20A11P,0.479103346
ASIC3,0.479091683
MPC2,0.479071256
PPP1R12A,0.478937314
CAB39,0.47890611
PSMD6,0.47810502
SYCP2,0.478094131
ATAD5,0.47797419
ABHD17C,0.477890381
CCDC127,0.477820847
SUZ12,0.477791062
G3BP2,0.47772599
SREBF2,0.477700173
ZC4H2,0.477359958
HINFP,0.477325072
ZGRF1,0.477254488
PEG10,0.477218177
MGAT5,0.477135898
KIAA1586,0.477023845
TIPIN,0.476855795
TUBAL3,0.476803427
EPHA1,0.476682677
SDAD1P1,0.476518493
FAM174A,0.476185351
FAM83G,0.476175884
ANKRD9,0.47607619
SLC6A6,0.476030092
NFIB,0.475492342
CCSER1,0.475469776
DAB1,0.475346263
ORC4,0.47521836
EVA1A,0.475024149
PLEK,0.475021295
FXYD7,0.475015838
ZNF229,0.474983611
MYL6,0.474968444
QKI,0.474902958
ZFYVE21,0.474832897
TMEM104,0.474510733
MYCBPAP,0.474297926
MMP25,0.474279321
TAT,0.474263901
EIF4BP8,0.474228691
IKBKG,0.474146092
OAZ1,0.474046683
ABHD5,0.473856449
AREG,0.473823606
CCNY,0.473733851
EHBP1,0.473618029
TTLL3,0.473496626
CLNS1A,0.473394492
PPA2,0.473311681
DEK,0.473122729
FURIN,0.472903776
HGF,0.47285095
TESK2,0.472041868
EXT2,0.471947119
GPBP1,0.471902546
E2F3,0.471701637
VEZT,0.471598387
RPS6KC1,0.471580972
HCAR3,0.471467795
PEX3,0.471465571
ASRGL1,0.471409808
SLC30A7,0.471379822
AGPAT5,0.471043113
SORCS3,0.470980179
NCOA2,0.470818912
SEC63,0.470428245
BLOC1S5,0.470310731
CRB3,0.470204213
EIF4BP2,0.470154603
ADI1,0.470143619
PNLDC1,0.4699864
TBCK,0.469826618
TNPO1,0.469358939
RAP1GDS1,0.46932477
PSMG3-AS1,0.469309742
SMARCA5,0.469307643
ERMARD,0.469182867
CCND3,0.46893285
DHX33,0.468552828
MCFD2,0.468193933
EVA1B,0.468163918
CENPN,0.468064509
HS3ST3A1,0.468024192
FNDC3A,0.467891363
FBXO22,0.467866961
MRS2,0.467659297
RTL8A,0.467492489
LMNTD2,0.467341703
STARD4,0.467223424
TAP2,0.467029994
CEP72,0.467016277
SDCBP2-AS1,0.466913882
ATP23,0.466872442
SRPRA,0.466631948
IGHV3-74,0.466617711
RBM34,0.466612029
CEP152,0.466610827
CASP6,0.466575096
AHSA2,0.465980841
WDR47,0.465804316
ALDH8A1,0.465744115
FAM210A,0.465681714
DCLK3,0.465249483
TLR5,0.465227535
MOB2,0.465114074
RTN1,0.465086492
BICD1,0.464216329
TREX2,0.464163185
IGHV4-59,0.463928668
PHF20L1,0.463916837
KIAA1109,0.463904926
CYP7B1,0.463895509
ATP6V0A2,0.463889364
RNF17,0.463605546
HAT1,0.463188237
NPEPPS,0.463071486
TOP2A,0.462881453
CHST12,0.46248069
ADRA2C,0.462448149
MAPRE1,0.462141107
ZEB2,0.461869815
KIN,0.461787931
SPTSSB,0.461688469
TRIP13,0.461666151
KIAA0368,0.461381955
TGOLN2,0.461275454
CEP85,0.461229602
RNF216,0.461224345
BBOF1,0.460650831
ZBED3-AS1,0.459933512
TUBB3,0.459850762
WDHD1,0.459348635
SLC33A1,0.459092824
PTDSS2,0.459086737
AL136116.3,0.459030892
AP1G1,0.458742502
ELAVL4,0.458169767
GPR137C,0.458044379
TADA2A,0.457975596
BTBD19,0.457838644
ACCS,0.457752431
C4orf36,0.457480822
NFE2L2,0.457383157
EIF3LP2,0.456834216
APPL1,0.456766393
SCPEP1,0.456689481
ANKIB1,0.45666864
SPAST,0.455932462
ADGRE1,0.455920717
GSK3B,0.455763428
ZNF425,0.455504792
GMPS,0.45542164
KIAA1683,0.45531845
TSPAN9,0.4552825
USP45,0.455190732
ARFGEF1,0.454946901
ZNF346,0.454781579
RPGRIP1L,0.454436667
MBD5,0.454104343
PNMA2,0.454021488
MINK1,0.453933206
ZNF207,0.453628784
TMEM161A,0.453122589
FSD1L,0.45298305
TMEM45B,0.452963389
SNHG6,0.452877945
A1BG,0.452608401
CHKB-AS1,0.452581967
SPICE1,0.452477572
ATP6V1G2,0.452437819
KIAA1524,0.452292993
IPCEF1,0.452274748
AR,0.452050487
TMEM63A,0.452013501
AMN1,0.45129736
TRAV9-2,0.451255458
TMC4,0.451224496
ZNF792,0.450998969
ACP1,0.450964323
SKP1,0.450855568
PANX2,0.450617395
KANSL3,0.450473721
FITM2,0.450468323
ZNF236,0.450445456
CREB3L4,0.450406574
COQ2,0.450191249
LRRC46,0.449713114
CCDC14,0.449530639
C1orf27,0.449485186
GLS,0.449433589
PELI2,0.449286666
PROK2,0.448920752
ZNF775,0.448794514
ADGRA3,0.44848296
LNPEP,0.44839185
SLC35D1,0.448222156
CFAP44,0.44809649
SLC15A2,0.447824577
SLC9A7,0.447783265
CEP135,0.447774385
SMOC1,0.447535665
HIST1H2BD,0.447457174
ARPP19,0.447433949
CLINT1,0.447313898
TP53I13,0.447242276
RBM39,0.447210259
ELF2,0.447179375
NEK7,0.447100884
FSCN2,0.44702502
EIF1,0.446921935
TET2,0.446491935
ICAM2,0.446424565
TMEM123,0.446220866
RAB11B,0.44612421
DUSP22,0.446011306
GLDN,0.445889624
RIBC1,0.445854829
TTYH3,0.445723145
TMX4,0.44560128
C21orf58,0.445433834
SNX14,0.445312008
AC245100.4,0.445114627
FNDC5,0.445111631
OPRL1,0.444830202
DDR1,0.444723057
SLC39A4,0.444049008
D2HGDH,0.444048041
MIR762HG,0.443570465
SPCS3,0.443534714
SENP6,0.443440254
CCNJL,0.443073941
MBOAT1,0.443041141
NCAPH,0.443039442
MAGED2,0.442894116
RASA3,0.442815252
FLI1,0.442567812
PLAUR,0.442234785
SNX3,0.441966823
PRKCD,0.441653399
MAP3K8,0.441646418
CKAP5,0.441628826
TVP23A,0.441410707
RAPGEFL1,0.441317804
FLJ37035,0.44123749
PHF14,0.440739075
CYCS,0.440699563
RNF13,0.440697325
EHD3,0.440302681
P2RY10,0.440243779
IRAK3,0.440174734
DLG1,0.440064355
SELENOF,0.439933443
CKLF-CMTM1,0.439901567
KISS1R,0.439747059
MPHOSPH9,0.439691695
CD28,0.439664347
HYKK,0.438766164
C1QTNF6,0.438518152
ALG8,0.438479059
NDNF,0.438317313
MTRNR2L12,0.438249386
UBR1,0.438136755
CLCN1,0.437783749
ZFAND3,0.43738891
BRWD3,0.437349249
TMEM128,0.437271914
RNASEK,0.437163854
NAA16,0.437033521
LYN,0.436944999
PRRG2,0.436923193
CSNK1G3,0.436833146
PNKD,0.436805588
IGLV5-45,0.43674266
ZNF664,0.436651851
NFE2,0.436630186
PPP6C,0.436577649
LPCAT3,0.43647532
ODF3B,0.436465638
USP35,0.436209226
PFKP,0.435997172
LINC01215,0.435797085
MAP2K5,0.435794653
SETDB2,0.435774915
CYP11A1,0.435629916
SHC3,0.435579302
RUFY2,0.435292757
ZSWIM7,0.435263162
NAE1,0.435128491
DEPDC1,0.435128075
SSTR1,0.434684497
MAGI2,0.434670911
INTS4P1,0.434638585
CMTM1,0.434626083
TMEM260,0.43455554
SIRT3,0.434417778
THUMPD2,0.434325967
RIOK3,0.434228407
CPAMD8,0.434182042
CACNA1H,0.434139964
TSPAN32,0.433546604
CCDC82,0.433227261
CST3,0.432935464
INSIG1,0.432842416
STIL,0.432826939
BICD2,0.432359014
MCEMP1,0.431749831
PTAFR,0.431078966
TUG1,0.431062781
STK24,0.430979119
PRKCQ,0.430977032
CDK8,0.430960978
C2CD5,0.430941923
TRIM16L,0.430890806
KIR2DL1,0.430829448
PCCA,0.43079781
GTF3C6,0.430586594
PDK3,0.430569767
ASH1L-AS1,0.430560476
SLC20A2,0.430382036
INPP5A,0.430212268
PRNP,0.430075025
DBN1,0.429964627
LINC00672,0.429886224
NOMO2,0.429758474
RAP1A,0.429466922
TMED5,0.429099879
PTP4A2,0.429042189
SLC30A6,0.428966822
LMNA,0.428809118
PAM,0.428612029
VWDE,0.428580219
HLX-AS1,0.428489428
CIR1P2,0.42843853
METTL15,0.428407292
PFKM,0.428342078
TDRD3,0.428336364
TNFSF11,0.428330095
UQCC1,0.428320759
CYP20A1,0.42827531
AC008158.1,0.428067822
KCTD20,0.428002095
CRKL,0.427954501
AC025538.1,0.427537111
MFSD14A,0.42720816
EPHB1,0.426963102
TGM1,0.426523946
KLHL23,0.426290041
CSTF3,0.426194078
CELF2,0.426046182
TBC1D14,0.425934099
ARHGEF12,0.425828909
TMEM107,0.425659178
MEIG1,0.425572748
SDCBP,0.425187823
AL121594.4,0.425183517
PKMYT1,0.424982701
CPE,0.424891371
NUDT6,0.424623838
PIGV,0.42445058
EMSY,0.424334288
CENPP,0.423773739
EDARADD,0.423505398
MATR3,0.423297314
MYLK-AS1,0.422977278
ANKRD26P3,0.422897469
GOLIM4,0.422738426
ATF4,0.422441932
MPP6,0.422384377
LUC7L2,0.422127781
LIN7C,0.421773694
TRAPPC6B,0.42153544
FAM110A,0.42147367
IGKV2-29,0.421035241
GSN,0.42068652
ZNF292,0.420679593
AP000787.1,0.420510625
FBXO24,0.420434985
ADORA1,0.420118451
PCNX4,0.419728281
RFWD2,0.419525732
TPP2,0.419453406
SEL1L,0.419235355
HEXIM2,0.418961459
KCNE1,0.418750308
LINC01547,0.418588467
CPED1,0.418546605
CRAT,0.418526129
ZNF431,0.418085789
AKR1C7P,0.418074626
TBXAS1,0.417987276
RTKN2,0.417878179
HK1,0.417871427
MPP5,0.417720562
PRKAB2,0.417606273
MTRNR2L8,0.41739838
AP003469.4,0.417394542
CXCL16,0.417383333
HAUS6,0.417367407
EPHA7,0.417169624
MIR22HG,0.417130113
RPS19P1,0.416986523
CPQ,0.416973824
WDR31,0.416830003
FCRLA,0.416710746
SLC16A10,0.416383217
FOXN3P1,0.416304783
GTSF1,0.415886472
SNX21,0.41567699
HAS3,0.415120035
LRCH3,0.414866449
RGPD8,0.414777882
CAPN1,0.414751352
PHLPP1,0.41474519
SECISBP2L,0.414639044
GEMIN8,0.414565327
BPHL,0.414526233
SYPL1,0.414412547
KLHDC8B,0.414193589
ANKRD33B,0.413911866
TMEM81,0.413736483
DENND1B,0.413735274
HTR7,0.41372949
DGKE,0.413472643
LCOR,0.413145
HIPK3,0.413015252
6-Sep,0.41287652
PHF7,0.412798621
SYNM,0.412662738
PGD,0.412563619
FIGNL2,0.412295625
CALN1,0.412200257
PDGFRB,0.412188058
SRSF8,0.411842835
MFSD8,0.411800406
NRDC,0.411799644
SCRN3,0.411614835
ABHD4,0.411604485
GTF2H4,0.411602642
CALM2,0.411596869
