ensemble,gene,exon length,transcript length,gene length
ENSG00000254852,NPIPA2,3094,47779,17347
ENSG00000254853,AP004247.1,1287,3060,3060
ENSG00000254854,AP003390.1,519,10040,10040
ENSG00000254855,AP001107.8,476,889,889
ENSG00000254856,NDUFA3P2,231,231,231
ENSG00000254857,AC090099.3,978,978,978
ENSG00000254858,MPV17L2,5559,11710,3766
ENSG00000254859,AC067930.4,496,7756,7756
ENSG00000254860,TMEM9B-AS1,2038,34979,12852
ENSG00000254861,AC100768.1,503,43268,43268
ENSG00000254862,AC100771.2,1811,15127,10704
ENSG00000254863,AP001360.1,1453,13197,7083
ENSG00000254864,AC107884.2,548,3180,3180
ENSG00000254865,AC100763.1,520,15917,15917
ENSG00000254866,DEFB109D,239,239,239
ENSG00000254867,AP006287.1,652,652,652
ENSG00000254869,AC068389.2,427,1059,1059
ENSG00000254870,ATP6V1G2-DDX39B,3094,26952,16389
ENSG00000254871,AC024475.2,878,878,878
ENSG00000254872,AC139749.1,4228,9007,5869
ENSG00000254873,AP001267.1,2547,7203,4800
ENSG00000254874,AP003171.1,264,806,806
ENSG00000254876,AL590705.5,4708,112375,58865
ENSG00000254877,AP001636.2,695,695,695
ENSG00000254878,AC103794.1,195,8325,8325
ENSG00000254879,PTPRJ-AS1,299,1449,1449
ENSG00000254880,PKNOX2-AS1,583,6148,6148
ENSG00000254883,AP003385.4,323,323,323
ENSG00000254884,PRR13P2,405,405,405
ENSG00000254885,AP001547.1,372,1602,1602
ENSG00000254887,AC010247.1,1308,7127,4544
ENSG00000254888,AP000827.1,257,257,257
ENSG00000254889,AC084121.2,263,263,263
ENSG00000254890,AP003049.1,456,456,456
ENSG00000254891,OR4A9P,943,943,943
ENSG00000254892,AP003396.4,264,264,264
ENSG00000254893,AC113404.3,551,551,554
ENSG00000254894,NAV2-AS1,658,948,948
ENSG00000254895,MTCO3P15,573,573,573
ENSG00000254896,OPCML-IT1,2934,6051,6051
ENSG00000254897,AP003035.1,1416,1416,1416
ENSG00000254898,AC087362.1,432,1570,1570
ENSG00000254900,AC091053.2,535,1824,1824
ENSG00000254901,BORCS8,12860,100110,15688
ENSG00000254902,ANO1-AS1,644,721,721
ENSG00000254903,OR8L1P,954,954,954
ENSG00000254905,AP001318.2,490,1332,1332
ENSG00000254906,AC090707.1,394,872,872
ENSG00000254907,AC087276.3,783,30548,30548
ENSG00000254909,AP003392.2,207,207,207
ENSG00000254910,AC136475.2,390,1002,1002
ENSG00000254911,SCARNA9,352,352,352
ENSG00000254912,AC135983.3,1221,6343,6343
ENSG00000254913,AC239802.1,403,3218,3218
ENSG00000254914,AC109810.1,223,223,223
ENSG00000254915,AP003168.1,306,306,306
ENSG00000254916,AP004607.4,1457,1899,1899
ENSG00000254917,OR7E15P,966,966,966
ENSG00000254919,AC090692.1,1143,4739,3688
ENSG00000254920,AC027369.4,812,5447,5447
ENSG00000254921,AC116456.1,1408,5382,4272
ENSG00000254923,AC130366.1,1191,1191,1191
ENSG00000254924,AP000867.2,319,319,319
ENSG00000254925,OR4C9P,924,924,924
ENSG00000254926,AP000445.2,779,12054,12054
ENSG00000254927,AC027779.1,514,52656,52656
ENSG00000254928,AP001372.3,607,1477,1477
ENSG00000254929,AL591684.2,2814,65823,35698
ENSG00000254930,LINC02545,302,25754,25754
ENSG00000254931,MTATP6P15,834,834,834
ENSG00000254932,AP001007.1,643,8172,8172
ENSG00000254933,AP000785.1,611,4346,4346
ENSG00000254934,LINC00678,1577,33530,17001
ENSG00000254935,AP002469.2,423,423,423
ENSG00000254936,AF131215.4,1739,2683,2683
ENSG00000254937,AP000916.1,834,834,834
ENSG00000254938,AP002833.1,564,20471,20471
ENSG00000254939,AP003038.1,1753,1753,1753
ENSG00000254940,OR4A19P,1102,1102,1102
ENSG00000254941,AP000866.4,447,447,447
ENSG00000254942,AL355310.3,580,3931,3931
ENSG00000254943,AP003501.2,475,822,822
ENSG00000254944,ATP5F1P5,759,759,759
ENSG00000254946,AC073172.2,566,38243,38243
ENSG00000254947,OR8K4P,871,871,871
ENSG00000254948,OR7E158P,909,909,909
ENSG00000254949,AP001781.1,206,206,206
ENSG00000254951,AC044810.2,3556,185794,151562
ENSG00000254952,AP001257.1,382,1135,1135
ENSG00000254953,AP001803.1,146,146,146
ENSG00000254954,SLC2A13P1,321,321,321
ENSG00000254957,AC111188.2,1385,2176,2176
ENSG00000254959,INMT-MINDY4,3826,178970,139944
ENSG00000254960,KIRREL3-AS2,915,8638,4344
ENSG00000254961,TUBB4BP4,303,303,303
ENSG00000254963,AP001972.2,214,881,881
ENSG00000254964,AP001458.1,90,244,244
ENSG00000254965,C1DP5,382,382,382
ENSG00000254966,AC103974.1,871,34031,34031
ENSG00000254968,AP003063.1,1826,291786,228611
ENSG00000254971,AP003122.2,484,971,971
ENSG00000254972,AP003498.1,344,4136,4136
ENSG00000254973,AC105219.4,1806,13669,13669
ENSG00000254974,AP001372.4,471,471,471
ENSG00000254975,AP001189.4,449,28116,28116
ENSG00000254976,AP001804.1,918,918,918
ENSG00000254978,ALG1L9P,545,4099,27974
ENSG00000254979,AP000781.2,2833,76521,36694
ENSG00000254980,AP002008.1,1153,12712,12712
ENSG00000254981,AC087623.1,375,1147,1147
ENSG00000254983,AC025300.1,382,4683,4683
ENSG00000254984,FTLP6,421,421,421
ENSG00000254985,RSF1-IT2,564,699,699
ENSG00000254986,DPP3,21092,209551,29644
ENSG00000254987,AP002989.1,557,219277,219277
ENSG00000254988,AP002498.1,565,23202,23202
ENSG00000254989,AP001999.2,387,598,598
ENSG00000254990,AP001781.2,1377,19131,9682
ENSG00000254991,AC124276.1,897,6085,6085
ENSG00000254992,AP001582.1,294,294,294
ENSG00000254993,TRIM77BP,1115,7551,7551
ENSG00000254995,STX16-NPEPL1,3965,82544,63976
ENSG00000254996,ANKHD1-EIF4EBP3,15884,189059,147661
ENSG00000254997,KRTAP5-9,1135,1135,1135
ENSG00000254998,AP003181.1,440,373770,373770
ENSG00000254999,BRK1,1230,11598,11598
ENSG00000255000,AC139103.1,1029,1029,1029
ENSG00000255001,AC109635.3,184,184,184
ENSG00000255002,LINC02324,1438,9454,9454
ENSG00000255003,CYCSP28,320,320,320
ENSG00000255004,AL133330.2,774,4196,4196
ENSG00000255005,AP003128.1,444,7180,7180
ENSG00000255006,ELOCP22,333,333,333
ENSG00000255007,LINC02489,352,18192,18192
ENSG00000255008,AP000442.1,763,4928,4928
ENSG00000255009,UBTFL1,1181,1181,1181
ENSG00000255010,AP001767.2,381,381,381
ENSG00000255011,AP004607.5,214,1919,1919
ENSG00000255012,OR5M1,947,947,5638
ENSG00000255014,ARL6IP1P3,559,559,559
ENSG00000255015,AP000755.1,505,6825,6825
ENSG00000255016,AC107918.2,354,354,354
ENSG00000255018,AC022878.1,148,148,148
ENSG00000255019,OR5D15P,941,941,941
ENSG00000255020,AF131216.3,1097,1754,1754
ENSG00000255021,AC093496.1,611,31472,31472
ENSG00000255022,AP000676.2,300,300,300
ENSG00000255025,AF228730.5,345,345,345
ENSG00000255026,AC136475.3,1731,2834,1682
ENSG00000255027,AP000842.2,1080,41903,35669
ENSG00000255028,AP003049.2,1334,399211,228822
ENSG00000255029,AC110058.1,561,33563,33563
ENSG00000255030,AP001804.2,909,909,909
ENSG00000255031,AP002807.1,1773,5185,3022
ENSG00000255032,AC104241.1,625,17300,17300
ENSG00000255033,SERPINA15P,265,265,265
ENSG00000255035,SDHCP4,509,509,509
ENSG00000255036,AL512590.3,29300,603938,138790
ENSG00000255037,AC136443.2,256,3673,3673
ENSG00000255038,AP006287.2,500,2342,2342
ENSG00000255039,LINC02553,731,37343,37343
ENSG00000255040,MORF4L1P3,949,949,949
ENSG00000255041,AC103855.3,603,126587,126587
ENSG00000255042,AC109635.4,357,7673,18624
ENSG00000255043,NAV2-AS5,3870,5566,4557
ENSG00000255045,AP000866.5,442,1703,1703
ENSG00000255046,AC069185.1,1278,5454,4640
ENSG00000255047,HNRNPRP2,742,742,742
ENSG00000255048,OR8X1P,868,868,868
ENSG00000255050,AC067930.5,1168,3907,3907
ENSG00000255051,BCAS2P1,628,2681,2681
ENSG00000255052,FAM66D,914,61768,61768
ENSG00000255053,OR4A44P,947,947,947
ENSG00000255054,AL020996.2,895,21609,12274
ENSG00000255055,MTND1P35,507,507,507
ENSG00000255057,AP003041.2,1179,1179,1179
ENSG00000255058,PDCL2P2,188,188,188
ENSG00000255059,AP000620.1,503,503,503
ENSG00000255060,AC009656.1,476,675,675
ENSG00000255062,AP001318.3,921,12839,10020
ENSG00000255063,AP001646.2,1155,1155,1155
ENSG00000255065,AP002001.2,1467,1746,1746
ENSG00000255067,AC013549.3,417,638,638
ENSG00000255070,OSBPL9P3,594,594,594
ENSG00000255071,SAA2-SAA4,737,17212,17212
ENSG00000255072,PIGY,216,216,216
ENSG00000255073,ZFP91-CNTF,4083,60054,45467
ENSG00000255074,AC018523.1,510,890,890
ENSG00000255075,CENPUP1,1200,1533,1533
ENSG00000255076,AC084838.1,310,762,762
ENSG00000255077,AP005639.1,191,191,191
ENSG00000255078,OR4A6P,969,969,969
ENSG00000255079,AC104241.2,787,1438,1438
ENSG00000255081,AP003168.2,469,1012,1012
ENSG00000255082,GRM5-AS1,5055,20091,19478
ENSG00000255083,OR5AK1P,786,786,921
ENSG00000255084,AP003110.1,713,25389,25389
ENSG00000255085,AF186192.2,2875,24912,8164
ENSG00000255086,AC024341.1,1550,1611,1611
ENSG00000255087,AP001993.1,2334,34318,34318
ENSG00000255088,AC013828.2,234,234,234
ENSG00000255089,AC136475.4,278,435,435
ENSG00000255091,AC087442.1,247,1162,1162
ENSG00000255092,AC010768.2,563,1931,1931
ENSG00000255093,AP002008.2,1267,8432,26947
ENSG00000255094,AC090159.1,802,40906,40906
ENSG00000255095,OR1D4,1527,1527,5911
ENSG00000255096,OR5B10P,641,641,641
ENSG00000255097,AP006259.1,559,3061,3061
ENSG00000255099,AC023245.2,2976,4376,4376
ENSG00000255100,AP003119.2,919,1330,481
ENSG00000255101,AC103843.1,679,16363,16363
ENSG00000255102,AP005436.1,486,36373,36373
ENSG00000255104,AC005324.4,9341,166311,45086
ENSG00000255105,AC007751.2,290,290,290
ENSG00000255106,AC010768.3,790,915,915
ENSG00000255107,AC079089.2,1276,1276,1276
ENSG00000255108,AP006621.1,995,10238,9249
ENSG00000255109,AC090458.1,1441,151882,70420
ENSG00000255110,AP005597.2,340,340,340
ENSG00000255111,AP006587.3,1515,1515,1515
ENSG00000255112,CHMP1B,3486,3624,3053
ENSG00000255113,OR4A48P,390,390,390
ENSG00000255114,AP003392.3,665,1305,1305
ENSG00000255115,AP002812.4,285,285,285
ENSG00000255116,SLC5A4P1,611,611,611
ENSG00000255117,LINC02546,1191,47608,35746
ENSG00000255118,AP003306.2,483,1179,1179
ENSG00000255119,AP003385.5,553,1121,1121
ENSG00000255120,OVOL1-AS1,1453,3611,1817
ENSG00000255121,AP003392.4,1908,3589,3180
ENSG00000255122,AC068587.4,184,776,776
ENSG00000255123,MTND5P21,521,521,521
ENSG00000255125,AC116535.2,438,18312,18312
ENSG00000255126,AP003064.1,588,1856,1856
ENSG00000255127,AP003171.2,958,1989,16719
ENSG00000255128,AC130360.2,1555,1555,1555
ENSG00000255129,AP000880.1,1837,76478,36000
ENSG00000255130,AC022874.1,548,3078,3078
ENSG00000255131,OR9L1P,931,1255,1255
ENSG00000255132,AC090138.1,575,31909,31909
ENSG00000255133,AC113192.2,305,7218,7218
ENSG00000255134,OR8K2P,926,926,926
ENSG00000255135,AP002360.2,1333,6538,3318
ENSG00000255136,AP001972.3,1398,67963,33119
ENSG00000255138,GLTPP1,621,621,621
ENSG00000255139,AP000442.2,1035,42560,23432
ENSG00000255140,AC068339.2,617,617,617
ENSG00000255141,HNRNPA1P76,846,1356,1356
ENSG00000255142,AP006621.2,282,460,460
ENSG00000255143,AP000879.2,495,20326,20326
ENSG00000255144,AC025857.1,375,1020,1020
ENSG00000255145,STX17-AS1,545,20279,20279
ENSG00000255146,AP004247.2,1886,16028,16028
ENSG00000255147,AP003385.6,371,7925,7925
ENSG00000255148,AC239802.2,551,7598,7598
ENSG00000255149,AP002963.1,183,183,183
ENSG00000255150,EID3,1463,1463,1466
ENSG00000255151,GLYATL1P3,904,8479,8479
ENSG00000255152,MSH5-SAPCD1,8625,36915,24831
ENSG00000255153,TOLLIP-AS1,938,938,938
ENSG00000255154,HTD2,7322,79787,12312
ENSG00000255155,AP004371.1,213,213,213
ENSG00000255156,RNY1P9,108,108,108
ENSG00000255157,DEFB130C,463,14757,7381
ENSG00000255158,AC131934.1,909,12481,12481
ENSG00000255159,AC026894.1,1768,67511,41453
ENSG00000255160,AC009652.1,1063,16831,8475
ENSG00000255161,AC113192.3,741,741,741
ENSG00000255162,AP004833.2,1452,1893,1893
ENSG00000255163,HSPE1P18,279,279,279
ENSG00000255164,AF235103.1,437,1923,1923
ENSG00000255165,AC134775.1,462,941,941
ENSG00000255166,AC022616.7,219,219,219
ENSG00000255167,AC090857.2,721,2509,2509
ENSG00000255169,AC113192.4,544,873,873
ENSG00000255170,AP003122.3,254,254,254
ENSG00000255171,LINC01499,1657,247417,121874
ENSG00000255172,OR5AM1P,1031,1031,1031
ENSG00000255173,AP003068.3,173,301,301
ENSG00000255174,AC107918.3,381,381,381
ENSG00000255175,AC022796.1,896,56111,28092
ENSG00000255176,AP000941.1,1386,1477,1477
ENSG00000255177,AC061979.1,432,7415,7415
ENSG00000255178,AP002759.1,1568,11626,11626
ENSG00000255179,AC027804.1,527,7930,7930
ENSG00000255181,CCDC166,1318,1415,1415
ENSG00000255182,AC084125.2,7703,22422,9986
ENSG00000255183,AP000756.1,677,1057,1057
ENSG00000255184,AP004607.6,1197,6900,6900
ENSG00000255185,PDXDC2P,4267,152551,55194
ENSG00000255186,AC087277.2,149,1729,1729
ENSG00000255187,AP003386.1,501,9211,9211
ENSG00000255188,AP003327.1,126,126,126
ENSG00000255189,GLYATL1P1,1603,15333,15333
ENSG00000255190,TRIM51DP,594,1693,1693
ENSG00000255191,AP003555.3,430,29939,29939
ENSG00000255192,NANOGP8,915,915,917
ENSG00000255193,AC100768.2,679,66382,66382
ENSG00000255196,OR4A17P,903,903,903
ENSG00000255197,AC090559.1,2244,63981,26042
ENSG00000255198,SNHG9,743,1020,550
ENSG00000255199,GTF2IP11,417,2006,2006
ENSG00000255200,PGAM1P8,2805,2805,2353
ENSG00000255201,AC087623.2,532,4207,4207
ENSG00000255202,AL049629.1,644,31481,31481
ENSG00000255203,OR7E2P,888,888,888
ENSG00000255204,AC036111.2,899,17311,17311
ENSG00000255205,MED28P5,437,437,437
ENSG00000255206,AC011853.2,772,12877,12877
ENSG00000255207,AL133399.1,297,297,297
ENSG00000255209,AP001978.1,832,7333,7333
ENSG00000255210,AP001889.1,632,632,632
ENSG00000255211,AC130365.2,1200,1200,1200
ENSG00000255213,NPM1P35,867,867,867
ENSG00000255214,AP006587.4,527,2241,2241
ENSG00000255215,OR4R1P,462,462,462
ENSG00000255216,AP001360.2,560,3554,3554
ENSG00000255217,AP003034.1,421,421,421
ENSG00000255218,OR5BC1P,738,738,738
ENSG00000255219,AP000755.2,568,12829,12829
ENSG00000255220,DDX18P5,1305,1305,1305
ENSG00000255221,CARD17,462,8962,8962
ENSG00000255222,SETP17,816,816,816
ENSG00000255223,OR5M11,917,917,1019
ENSG00000255224,AC109322.1,1263,1263,1263
ENSG00000255225,AP001804.3,879,879,879
ENSG00000255226,AC044839.2,696,1515,1048
ENSG00000255227,AC090124.2,557,11906,11906
ENSG00000255229,AC069287.3,586,56857,56857
ENSG00000255230,AC004923.3,354,354,354
ENSG00000255231,MRPS36P4,297,297,297
ENSG00000255232,AC087441.2,261,261,261
ENSG00000255233,AP003969.1,398,1035,1035
ENSG00000255234,AP000446.1,3088,156153,137388
ENSG00000255235,AP005435.4,282,2286,2286
ENSG00000255236,AP002992.1,1038,9111,8465
ENSG00000255237,AC138230.1,662,969,969
ENSG00000255238,RFPL4AP1,848,1347,1347
ENSG00000255239,TREHP1,461,2561,2561
ENSG00000255240,AP001636.3,4261,235581,125016
ENSG00000255241,AP005436.2,249,17244,17244
ENSG00000255243,AC099687.1,508,19224,19224
ENSG00000255244,AC023078.5,705,4736,4736
ENSG00000255245,FXYD6-FXYD2,660,56504,56504
ENSG00000255246,AP000793.1,736,39676,39676
ENSG00000255247,AP003390.2,556,4005,4005
ENSG00000255248,MIR100HG,19880,237492,528394
ENSG00000255250,AP003059.2,498,37910,37910
ENSG00000255251,PRR23D1,1583,2822,2822
ENSG00000255252,AL078612.1,148,7948,7948
ENSG00000255253,AC068587.5,174,174,174
ENSG00000255254,HIGD1AP5,258,258,258
ENSG00000255255,PPP1R1AP1,424,424,424
ENSG00000255256,AL136146.2,492,16579,16579
ENSG00000255258,AP001979.2,972,26705,26705
ENSG00000255259,ZNF123P,1195,1195,1195
ENSG00000255260,KC877392.1,424,527,527
ENSG00000255261,OR7E4P,1012,1012,1012
ENSG00000255262,ELOBP2,354,354,354
ENSG00000255265,TMA16P1,617,617,617
ENSG00000255266,AP003484.1,249,249,249
ENSG00000255267,AC018716.2,2592,17111,17111
ENSG00000255268,AC130364.2,601,1885,1885
ENSG00000255269,AC024475.3,534,2037,6614
ENSG00000255270,NAV2-IT1,504,4530,4530
ENSG00000255271,AL137224.1,386,24910,24910
ENSG00000255272,AC113192.5,484,3307,3307
ENSG00000255273,AF238378.1,357,357,357
ENSG00000255274,TMPRSS4-AS1,908,213063,84665
ENSG00000255275,AL080251.1,4342,71848,71848
ENSG00000255276,RRM1-AS1,344,1141,1141
ENSG00000255277,ABCC6P2,1289,6147,3910
ENSG00000255279,AC023442.3,1451,28048,20077
ENSG00000255280,AP001922.4,289,289,289
ENSG00000255281,AC090124.3,1670,2319,2319
ENSG00000255282,WTAPP1,4679,190625,89798
ENSG00000255283,AP005597.3,795,5302,5302
ENSG00000255284,AP006621.3,1658,13994,6719
ENSG00000255285,AP004833.3,321,321,321
ENSG00000255286,AP000907.2,351,1253,1253
ENSG00000255287,SNRPGP16,225,225,225
ENSG00000255288,AL358944.1,143,143,143
ENSG00000255289,AC068389.3,527,3710,3710
ENSG00000255291,HMGB1P40,462,764,856
ENSG00000255292,SDHD,2518,332319,140221
ENSG00000255293,WIZP1,2298,2298,2298
ENSG00000255294,OR4A50P,485,485,2569
ENSG00000255295,AP002404.1,450,450,450
ENSG00000255296,AP002490.2,558,873,873
ENSG00000255297,OR4A41P,927,927,927
ENSG00000255298,OR8G5,1040,1040,9842
ENSG00000255299,AP003557.1,1666,20602,7870
ENSG00000255300,AC079917.1,1200,187349,170466
ENSG00000255301,AP002893.1,682,1041,1041
ENSG00000255302,EID1,3607,4269,2297
ENSG00000255303,OR5BA1P,981,981,11640
ENSG00000255304,OR4A46P,932,932,932
ENSG00000255305,AP004607.7,1675,2121,2121
ENSG00000255306,AC004923.4,735,5652,5652
ENSG00000255307,OR52B2,1078,1078,1078
ENSG00000255308,AC009652.2,512,84651,84651
ENSG00000255309,AC131935.1,332,332,332
ENSG00000255310,AF131215.5,1938,1938,1938
ENSG00000255311,AP002370.2,2761,91768,81788
ENSG00000255312,OR4C7P,918,918,918
ENSG00000255313,AC100858.2,484,7241,7241
ENSG00000255314,AC024475.4,938,5158,53533
ENSG00000255315,AP000916.2,285,285,285
ENSG00000255316,MTND6P25,515,515,515
ENSG00000255317,AP002833.2,460,3006,3006
ENSG00000255319,ENPP7P8,1777,78855,69443
ENSG00000255320,AP000759.1,395,1399,1399
ENSG00000255321,AC068389.4,687,1079,1079
ENSG00000255323,LINC01495,758,48019,46331
ENSG00000255325,AC108136.1,627,4300,4300
ENSG00000255326,AP001922.5,649,11469,11469
ENSG00000255327,AP003062.1,760,860,860
ENSG00000255328,AC136475.5,1864,5651,2951
ENSG00000255329,H2AFZP4,376,376,376
ENSG00000255330,SOGA3,28266,240679,126992
ENSG00000255331,AP000790.1,735,1051,1051
ENSG00000255332,AP003028.1,1883,23693,17932
ENSG00000255333,AP000435.1,495,495,495
ENSG00000255334,AP000907.3,320,817,817
ENSG00000255335,AC124301.2,554,1673,1673
ENSG00000255336,AP003181.2,180,180,180
ENSG00000255337,AP001830.1,690,9089,9089
ENSG00000255338,AC118273.2,464,464,464
ENSG00000255339,AL133352.1,5687,97490,24253
ENSG00000255340,AC087276.4,442,6789,6789
ENSG00000255341,OR8Q1P,654,654,654
ENSG00000255342,AP000926.4,453,453,453
ENSG00000255343,AC234917.1,314,793,793
ENSG00000255344,AP001999.3,453,1380,1380
ENSG00000255345,AP002957.1,3015,10259,5155
ENSG00000255346,NOX5,27289,547822,132218
ENSG00000255347,AC021820.1,807,807,807
ENSG00000255348,AP001775.2,332,7342,7342
ENSG00000255349,OR4A7P,909,909,909
ENSG00000255350,MTCO1P15,1525,1525,1525
ENSG00000255351,AC023946.1,592,881,881
ENSG00000255352,PPP1R10P1,1794,1794,1794
ENSG00000255353,AP003057.1,1244,1244,1244
ENSG00000255354,AC022239.2,591,1554,1554
ENSG00000255355,AP000640.2,1309,7588,6729
ENSG00000255356,AC007536.1,348,348,348
ENSG00000255357,AC055878.1,279,10734,10734
ENSG00000255358,AC019227.1,508,810,810
ENSG00000255359,CCDC179,1159,24268,13495
ENSG00000255360,AP004607.8,320,2019,2019
ENSG00000255361,AC103843.2,681,681,681
ENSG00000255362,AP000785.2,385,5069,5069
ENSG00000255363,AP001189.5,557,2267,22574
ENSG00000255364,SMILR,550,14219,14219
ENSG00000255365,AC040926.1,237,237,237
ENSG00000255366,AC120036.5,2490,2490,2490
ENSG00000255367,AC127526.4,1553,163698,99691
ENSG00000255368,AC087373.1,490,490,490
ENSG00000255369,AP000920.1,343,343,343
ENSG00000255370,CYCSP25,315,315,315
ENSG00000255371,OPCML-IT2,396,832,832
ENSG00000255372,AC107886.1,514,1047,1047
ENSG00000255374,TAS2R43,1954,43970,1026
ENSG00000255375,AL078612.2,643,10880,10880
ENSG00000255376,AP003066.2,554,554,554
ENSG00000255377,DUXAP5,528,528,528
ENSG00000255378,PRR23D2,1583,2822,2822
ENSG00000255379,CYCSP29,317,317,317
ENSG00000255380,AP001317.1,959,959,959
ENSG00000255381,AP001258.2,489,489,489
ENSG00000255382,AP001646.3,444,25484,25484
ENSG00000255384,AP001267.2,2085,2085,2085
ENSG00000255385,UBTFL10,561,561,561
ENSG00000255386,OR5BR1P,1329,1329,1329
ENSG00000255387,AC015689.2,1737,1737,1737
ENSG00000255388,AC021006.2,1303,321226,195553
ENSG00000255389,Z97989.1,2420,2420,2420
ENSG00000255390,AC091564.5,818,871,871
ENSG00000255391,AP003497.1,561,561,561
ENSG00000255393,AP000790.2,519,6169,6169
ENSG00000255394,C8orf49,3380,3380,1967
ENSG00000255395,AP001972.4,556,40976,40976
ENSG00000255396,AP000857.1,542,542,542
ENSG00000255397,AC022182.3,2166,2166,2166
ENSG00000255398,HCAR3,2136,2136,2136
ENSG00000255399,TBX5-AS1,6159,9110,4640
ENSG00000255400,AC124276.2,548,2550,2550
ENSG00000255401,AC021269.2,328,778,778
ENSG00000255402,AC027451.1,551,838,838
ENSG00000255403,AP000641.1,1638,1638,1638
ENSG00000255404,AP001266.1,1042,1273,1273
ENSG00000255406,AP000911.4,514,1131,1131
ENSG00000255408,PCDHA3,9849,215739,211316
ENSG00000255409,RSF1-IT1,630,888,888
ENSG00000255410,AC091564.6,484,4605,4605
ENSG00000255411,LINC02548,481,62612,62612
ENSG00000255413,AC022880.1,972,972,972
ENSG00000255415,AP000867.3,376,376,376
ENSG00000255416,AP003033.2,804,804,804
ENSG00000255417,MTCO2P15,655,655,655
ENSG00000255418,AC090092.1,1184,39860,38261
ENSG00000255420,CASC23,1560,5211,5211
ENSG00000255421,AP002340.1,283,416,416
ENSG00000255422,AP002954.1,422,45656,45656
ENSG00000255423,EBLN2,1678,1678,1678
ENSG00000255424,AC027026.1,741,741,741
ENSG00000255425,OR8G3P,920,920,4121
ENSG00000255426,AC044839.3,858,1772,1772
ENSG00000255427,AC087783.1,562,3106,3106
ENSG00000255428,AP002008.3,2583,3944,3944
ENSG00000255429,AP003400.1,229,42974,42974
ENSG00000255430,CASP1P1,210,678,678
ENSG00000255431,OR5B19P,927,927,927
ENSG00000255432,AP001458.2,573,15484,15484
ENSG00000255433,AP001803.2,4718,58243,29600
ENSG00000255434,AP001922.6,544,1126,1126
ENSG00000255435,AP001267.3,1981,63738,19183
ENSG00000255437,AC023538.1,735,735,735
ENSG00000255438,AL354813.1,2433,8396,8396
ENSG00000255439,AC135050.2,3566,27407,11517
ENSG00000255440,AP001085.1,637,7319,7319
ENSG00000255441,AC008750.2,1351,2441,1701
ENSG00000255442,AC109635.5,959,20285,20285
ENSG00000255443,CD44-AS1,585,4642,4642
ENSG00000255444,CYCSP27,292,292,292
ENSG00000255445,AP003072.2,675,675,675
ENSG00000255446,AP003064.2,508,4879,4879
